Edicion,S_1,O_88,O_89,O_12,O_13,O_22,O_67,O_68,O_8,O_19_1,O_19_2,O_19_3,O_19_4,O_19_5,O_19_6,O_19_7,O_19_8,O_19_9,O_20_1,O_20_2,O_20_3,O_20_4,O_20_5,O_20_6,O_20_7,O_20_8,O_72_1,O_72_2,O_72_3,O_72_4,O_72_5,O_72_6,O_72_7,O_72_8,O_72_9,O_24,O_48,O_52,O_54,O_58,O_59,O_90,O_28_1,O_28_2,O_28_3,O_28_4,O_28_5,O_28_6,O_28_7,O_28_8,O_37_1,O_37_2,O_37_3,O_37_4,O_37_5,O_38_1,O_38_2,O_38_3,O_38_4,O_38_5,O_38_6,O_38_7,O_38_8,O_38_9,O_66_1,O_66_2,O_66_3,O_66_4,O_66_5,O_66_6,O_66_7,O_81_1,O_81_2,O_81_3,O_81_4,O_81_5,O_81_6,O_81_7,O_82_1,O_82_2,O_82_3,O_82_4,O_82_5,O_82_6,O_82_7,O_40,O_41,O_45,O_49,O_55,O_61_1,O_61_2,O_61_3,O_61_4,O_61_5,O_62_1,O_62_2,O_62_3,O_62_4,O_62_5,O_62_6,O_70,O_71,Condiciones Territoriales,Prácticas,Efectos,IPCM
2019,7,Hombre,Si,Si,Si,18,No consulta,No consulta,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,No,2,No,2,No,Nunca,Nunca,3,No,No,No,No,No,No,No,Si,No,Si,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,Democráctico,Manipulador,Inclusivo,Muy consultivo,Proactivo,Cooperativo,Autosuficiente,Democráctico,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Autosuficiente,No,Positiva,Mejorado,0,0,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,No consulta,No consulta,0.807051825656802,0.764790394594434,0.722732146891589,0.76
2019,7,Hombre,No,No,Si,20,Muy pocas veces,Muy pocas veces,Si,No,No,No,No,No,No,No,No,Si,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,Si,No,0,No,0,No,Nunca,Nunca,6,No,No,No,No,No,No,Si,Si,No,Si,No,No,No,No,No,No,Si,No,No,Si,No,No,Si,No,No,No,No,No,No,Democráctico,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,Democráctico,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,No,Positiva,Empeorado,0,0,Totalmente inequitativo,Totalmente inequitativo,Totalmente inequitativo,Totalmente inequitativo,Totalmente inequitativo,Totalmente inequitativo,Totalmente inequitativo,Totalmente inequitativo,Totalmente inequitativo,Totalmente inequitativo,Totalmente inequitativo,No consulta,No se publica información,0.746923396205573,0.667243430840014,0.308703789831768,0.54
2019,7,Mujer,No,No,No,10,No consulta,No consulta,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,No,0,Si,0,No,Nunca,Nunca,1,No,No,No,No,No,No,No,Si,No,Si,No,No,No,Si,Si,No,No,Si,No,No,No,No,Si,No,No,No,No,No,No,Muy democrático,Condescendiente,Muy inclusivo,Muy consultivo,Muy proactivo,Muy cooperativo,Muy delegativo,Muy democrático,Condescendiente,Muy inclusivo,Muy consultivo,Muy proactivo,Muy cooperativo,Muy delegativo,No,Positiva,Empeorado,10,0,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,No consulta,No consulta,0.891667519014161,0.797158593718845,0.657477061765305,0.78
2019,7,Hombre,No,No,No,100,Casi siempre,Casi siempre,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,Si,No,No,No,5,No,2,Si,Casi siempre,Casi siempre,0,No,No,No,No,No,No,No,Si,No,Si,No,No,No,Si,Si,Si,No,Si,No,Si,No,No,Si,No,No,Si,No,Si,No,Democráctico,Condescendiente,Inclusivo,Consultivo,Muy proactivo,Muy cooperativo,Delegativo,Democráctico,Condescendiente,Inclusivo,Muy consultivo,Muy proactivo,Muy cooperativo,Muy delegativo,"Si, bajo",Positiva,Permanecen igual,0,50,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,De fácil acceso,No consulta,0.588491193412184,0.598569405027127,0.614241359316575,0.6
2019,7,Mujer,No,Si,Si,40,No consulta,No consulta,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,5,Si,0,No,Nunca,Nunca,1,No,No,No,No,No,No,No,Si,No,Si,No,No,Si,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,No,Democráctico,Condescendiente,Inclusivo,Consultivo,Muy proactivo,Cooperativo,Delegativo,Democráctico,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,"Si, alto",Positiva,Permanecen igual,40,0,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,No consulta,No consulta,0.751522376124021,0.772502946750461,0.636951298863306,0.72
2019,7,Hombre,No,No,No,25,No consulta,No consulta,No,No,No,No,No,No,No,No,No,Si,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,Si,2,No,0,No,Nunca,Nunca,4,No,No,No,No,No,No,Si,Si,No,Si,No,No,No,Si,No,No,Si,No,No,Si,No,No,No,No,No,No,No,No,No,Muy democrático,Condescendiente,Muy inclusivo,Muy consultivo,Muy proactivo,Muy cooperativo,Delegativo,Muy democrático,Condescendiente,Inclusivo,Consultivo,Muy proactivo,Muy cooperativo,Delegativo,No,Negativa,Permanecen igual,0,0,Totalmente inequitativo,Totalmente inequitativo,Totalmente inequitativo,Totalmente inequitativo,Totalmente inequitativo,Totalmente inequitativo,Totalmente inequitativo,Totalmente inequitativo,Totalmente inequitativo,Totalmente inequitativo,Totalmente inequitativo,No consulta,No consulta,0.906054578191933,0.662737737976571,0.386179043347264,0.61
2019,7,Mujer,No,No,No,20,No consulta,No consulta,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,2,No,5,No,Muy pocas veces,Muy pocas veces,5,No,No,No,No,No,No,No,Si,No,Si,No,No,No,No,No,No,Si,No,No,No,No,No,Si,No,No,No,No,No,No,Democráctico,Condescendiente,Muy inclusivo,Muy consultivo,Muy proactivo,Muy cooperativo,Muy delegativo,Muy democrático,Condescendiente,Muy inclusivo,Muy consultivo,Muy proactivo,Muy cooperativo,Muy delegativo,"Si, medio",Positiva,Permanecen igual,0,0,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,No consulta,No consulta,0.864433854032465,0.637275367774442,0.682467884775476,0.72
2019,7,Hombre,No,No,Si,100,No consulta,No consulta,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,Si,2,No,2,No,Algunas veces,Algunas veces,14,No,No,No,No,No,No,Si,Si,No,Si,No,No,Si,No,Si,Si,Si,No,No,Si,Si,No,No,No,No,No,No,No,No,Democráctico,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Autosuficiente,Democráctico,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,"Si, bajo",Positiva,Permanecen igual,0,0,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,No consulta,No consulta,0.720431629826145,0.468020565444337,0.68260525804845,0.61
2019,70,Mujer,No,No,No,25,Casi siempre,Casi siempre,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,5,Si,5,Si,Algunas veces,Nunca,0,No,No,No,No,No,No,No,Si,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,Si,Si,No,No,No,Democráctico,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,Democráctico,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,"Si, alto",Positiva,Mejorado,18,18,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Clara y comprensible,Amplia y suficiente,0.623648463068731,0.639773298094005,0.593156497832849,0.62
2019,70,Mujer,No,Si,No,10,No consulta,No consulta,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,2,No,2,No,Nunca,Nunca,0,No,No,No,No,No,No,No,Si,No,Si,No,No,No,No,No,No,Si,No,No,Si,No,No,No,No,No,No,No,No,No,Democráctico,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,Democráctico,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,"Si, alto",Positiva,Permanecen igual,0,0,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,No se publica información,No se publica información,0.818336141192668,0.786629190624022,0.682035395741654,0.76
2019,70,Mujer,Si,Si,Si,20,Muy pocas veces,Muy pocas veces,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,0,No,0,Si,Algunas veces,Nunca,1,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,Si,No,No,Si,No,No,No,No,No,No,No,No,No,Autoritario,Manipulador,Excluyente,Dictatorial,Pasivo,Apático,Autosuficiente,Democráctico,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,"Si, medio",Positiva,Empeorado,0,20,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,No consulta,De fácil acceso,0.695148981793473,0.592293077233825,0.620739933144477,0.63
2019,70,Mujer,Si,No,Si,300,Siempre,Siempre,Si,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,5,Si,5,Si,Nunca,Nunca,5,No,No,No,No,No,No,No,Si,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,Si,No,No,Si,No,No,No,Democráctico,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,Democráctico,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,"Si, alto",Positiva,Mejorado,50,5,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Clara y comprensible,Clara y comprensible,0.577168953167881,0.67746337901275,0.624569965942204,0.63
2019,70,Mujer,Si,Si,No,20,Siempre,Siempre,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,2,No,2,No,Nunca,Nunca,3,No,No,No,No,No,No,No,Si,No,Si,No,No,No,No,No,No,Si,No,No,Si,No,No,No,No,No,No,No,No,No,Democráctico,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,Democráctico,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,"Si, alto",Positiva,Mejorado,0,0,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,No se publica información,No consulta,0.646109208828317,0.766225930745658,0.760546528407577,0.72
2019,70,Mujer,No,Si,No,15,Casi siempre,Casi siempre,Si,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,Si,No,No,Si,No,No,No,No,No,3,No,3,No,Nunca,Nunca,0,No,No,No,No,No,No,No,Si,No,Si,No,No,No,No,No,No,Si,No,No,Si,No,No,No,No,No,No,No,No,No,Democráctico,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,Democráctico,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,"Si, alto",Positiva,Mejorado,0,0,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,No se publica información,No se publica información,0.598195203934317,0.779096672995746,0.760546528407577,0.71
2019,70,Mujer,Si,No,Si,500,No consulta,No consulta,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,Si,No,No,5,Si,5,No,Nunca,Nunca,6,No,No,No,No,No,No,No,Si,No,Si,No,No,No,No,No,No,Si,No,No,No,No,No,Si,No,No,No,No,No,No,Democráctico,Condescendiente,Inclusivo,Consultivo,Muy proactivo,Cooperativo,Delegativo,Democráctico,Condescendiente,Inclusivo,Muy consultivo,Muy proactivo,Muy cooperativo,Delegativo,"Si, alto",Positiva,Mejorado,40,0,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Equitativo,Equitativo,Equitativo,Equitativo,Neutral,Equitativo,Clara y comprensible,De fácil acceso,0.747960592506634,0.72396535751285,0.663912258557372,0.71
2019,70,Hombre,Si,No,No,20,No consulta,No consulta,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,3,Si,3,Si,Nunca,Nunca,10,No,No,No,No,No,No,No,Si,No,No,No,No,Si,No,No,No,Si,No,No,Si,No,No,No,No,No,No,No,No,No,Democráctico,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,Democráctico,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,"Si, alto",Positiva,Mejorado,38,50,Inequitativo,Neutral,Neutral,Neutral,Inequitativo,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,No consulta,No consulta,0.830343398739776,0.692495052095155,0.612355983708525,0.71
2019,70,Mujer,Si,No,No,16,No consulta,No consulta,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,No,1,No,1,No,Nunca,Nunca,3,No,No,No,No,No,No,No,Si,No,Si,No,No,No,No,No,No,No,Si,No,Si,Si,No,No,No,No,No,No,No,No,Muy autoritario,Muy manipulador,Muy excluyente,Muy dictatorial,Muy pasivo,Muy apático,Muy autosuficiente,Muy democrático,Condescendiente,Inclusivo,Consultivo,Muy proactivo,Muy cooperativo,Muy delegativo,"Si, alto",Positiva,Mejorado,0,0,Totalmente inequitativo,Totalmente inequitativo,Totalmente inequitativo,Totalmente inequitativo,Totalmente inequitativo,Totalmente equitativo,Totalmente equitativo,Totalmente equitativo,Totalmente equitativo,Totalmente equitativo,Totalmente equitativo,No consulta,No consulta,0.840915987952889,0.745120795285394,0.430266398055127,0.65
2019,70,Mujer,Si,Si,No,50,Siempre,Casi siempre,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,No,Si,No,No,No,No,No,5,No,5,No,Nunca,Nunca,10,No,No,No,No,No,No,No,Si,No,Si,No,No,No,No,No,No,Si,No,No,Si,No,No,No,No,No,No,No,No,Si,Democráctico,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,Democráctico,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,"Si, alto",Positiva,Mejorado,0,0,Inequitativo,Neutral,Neutral,Inequitativo,Inequitativo,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Clara y comprensible,Clara y comprensible,0.557552292279445,0.733385726100813,0.760576407396886,0.68
2019,70,Mujer,Si,No,Si,30,No consulta,No consulta,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,2,No,3,Si,Nunca,Nunca,9,No,No,No,No,No,No,No,Si,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,No,Democráctico,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,Democráctico,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,"Si, alto",Positiva,Mejorado,0,50,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,No consulta,No consulta,0.775211644016713,0.718013104744843,0.692182629675702,0.73
2019,70,Mujer,Si,Si,No,2,No consulta,No consulta,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,2,No,2,No,Nunca,Nunca,2,No,No,No,No,No,No,No,Si,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,No,Democráctico,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,Democráctico,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,"Si, medio",Positiva,Mejorado,0,0,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,No consulta,No consulta,0.848951856870581,0.780797710951549,0.760979017441399,0.8
2019,70,Mujer,Si,Si,Si,110,No consulta,No consulta,Si,Si,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,2,No,5,No,Nunca,Nunca,3,No,No,No,No,No,No,No,Si,No,Si,No,No,Si,No,No,No,Si,No,No,Si,No,No,No,No,No,No,No,No,No,Democráctico,Condescendiente,Muy inclusivo,Muy consultivo,Muy proactivo,Muy cooperativo,Delegativo,Muy democrático,Condescendiente,Inclusivo,Muy consultivo,Muy proactivo,Muy cooperativo,Delegativo,"Si, medio",Positiva,Empeorado,0,0,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,No consulta,No consulta,0.61346863263411,0.760614998210956,0.720852128598259,0.7
2019,70,Mujer,Si,No,Si,50,No consulta,No consulta,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,8,No,10,Si,Nunca,Nunca,5,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,Si,No,No,Si,No,No,No,No,No,No,No,No,No,Democráctico,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,Democráctico,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,"Si, alto",Positiva,Mejorado,0,50,Equitativo,Equitativo,Equitativo,Equitativo,Equitativo,Equitativo,Equitativo,Equitativo,Equitativo,Equitativo,Equitativo,No consulta,No consulta,0.774289725689231,0.697957525163382,0.711891423727521,0.73
2019,70,Hombre,Si,Si,No,30,No consulta,No consulta,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,5,No,5,No,Nunca,Nunca,7,No,No,No,No,No,No,No,Si,No,Si,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,No,Democráctico,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,Democráctico,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,"Si, alto",Positiva,Mejorado,0,0,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,No consulta,No consulta,0.791342565196422,0.737529406966581,0.760546528407577,0.76
2019,70,Mujer,No,No,Si,400,No consulta,No consulta,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,6,No,13,No,Algunas veces,Nunca,1,No,No,No,No,No,No,No,Si,No,Si,No,No,No,No,No,No,Si,No,No,Si,No,No,No,No,No,No,No,No,No,Autoritario,Manipulador,Excluyente,Dictatorial,Proactivo,Apático,Autosuficiente,Democráctico,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,"Si, medio",Positiva,Permanecen igual,0,0,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,No consulta,De fácil acceso,0.76178811797324,0.690420643531027,0.720852128598259,0.72
2019,70,Hombre,Si,No,No,100,Siempre,Siempre,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,5,No,5,Si,Casi siempre,Casi siempre,7,No,No,No,No,No,No,No,Si,No,Si,No,No,Si,No,No,Si,Si,No,No,No,No,No,Si,Si,No,No,No,No,No,Democráctico,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,Democráctico,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,"Si, alto",Positiva,Mejorado,0,500,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,De fácil acceso,De fácil acceso,0.53209462169304,0.563537052042822,0.663193038760877,0.58
2019,70,Mujer,Si,Si,Si,15,Siempre,Siempre,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,Si,No,No,0,Si,0,No,Siempre,Siempre,9,No,No,No,No,No,No,Si,Si,No,No,No,No,Si,No,No,No,Si,Si,No,No,No,No,Si,Si,Si,Si,Si,Si,Si,Democráctico,Muy manipulador,Inclusivo,Consultivo,Pasivo,Cooperativo,Autosuficiente,Muy democrático,Condescendiente,Inclusivo,Muy consultivo,Muy proactivo,Muy cooperativo,Delegativo,"Si, alto",Positiva,Mejorado,20,0,Totalmente inequitativo,Totalmente inequitativo,Totalmente inequitativo,Totalmente inequitativo,Totalmente inequitativo,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,De fácil acceso,De fácil acceso,0.463865522244149,0.49255656677201,0.495186671817816,0.48
2019,70,Mujer,Si,Si,Si,40,Muy pocas veces,Muy pocas veces,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,8,No,90,No,Algunas veces,Algunas veces,1,No,No,No,No,No,No,No,No,No,Si,No,No,Si,No,No,No,Si,No,No,Si,No,No,No,No,No,No,No,No,No,Democráctico,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,Democráctico,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,"Si, medio",Positiva,Mejorado,0,0,Totalmente inequitativo,Totalmente inequitativo,Equitativo,Inequitativo,Equitativo,Totalmente inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,De fácil acceso,De fácil acceso,0.685576717831026,0.390185617096103,0.732459630016816,0.58
2019,70,Hombre,Si,No,Si,12,Casi siempre,Casi siempre,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,No,Si,No,No,No,No,No,5,No,5,No,Nunca,Nunca,3,No,No,No,No,No,No,No,Si,No,Si,No,No,Si,No,No,No,Si,No,No,Si,No,No,Si,No,No,Si,No,No,No,Democráctico,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,Democráctico,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,"Si, alto",Positiva,Mejorado,0,0,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Clara y comprensible,Clara y comprensible,0.604685219043264,0.729969739317679,0.760546528407577,0.7
2019,70,Mujer,Si,Si,Si,35,No consulta,No consulta,Si,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,5,No,2,Si,Casi siempre,Nunca,1,No,No,No,No,No,No,No,Si,No,Si,No,No,Si,No,No,No,Si,Si,No,Si,No,No,No,No,No,No,No,No,No,Democráctico,Condescendiente,Inclusivo,Consultivo,Pasivo,Apático,Delegativo,Democráctico,Condescendiente,Inclusivo,Consultivo,Pasivo,Apático,Delegativo,"Si, medio",Positiva,Empeorado,0,85,Equitativo,Neutral,Equitativo,Equitativo,Equitativo,Equitativo,Equitativo,Equitativo,Equitativo,Equitativo,Equitativo,No consulta,De fácil acceso,0.742924574345697,0.672456333650457,0.670662718432137,0.69
2019,70,Mujer,Si,Si,No,40,No consulta,No consulta,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,6,No,6,Si,Nunca,Nunca,7,No,No,No,No,No,No,No,Si,No,No,No,No,Si,No,No,No,Si,No,No,Si,No,No,No,No,No,No,No,No,No,Democráctico,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,Democráctico,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,"Si, alto",Positiva,Mejorado,0,35,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,No consulta,No consulta,0.799654007555272,0.699111654570057,0.694116669782313,0.73
2019,70,Mujer,No,Si,Si,50,No consulta,No consulta,Si,No,No,No,No,No,No,Si,No,No,No,Si,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,3,No,3,No,Nunca,Nunca,1,No,No,No,No,No,No,No,Si,No,No,No,No,Si,No,No,No,Si,Si,No,Si,No,No,No,No,No,No,No,No,No,Autoritario,Manipulador,Excluyente,Dictatorial,Pasivo,Apático,Autosuficiente,Autoritario,Manipulador,Excluyente,Dictatorial,Pasivo,Apático,Autosuficiente,"Si, alto",Positiva,Mejorado,0,0,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,No consulta,No consulta,0.669405887657116,0.768013089712648,0.760546528407577,0.73
2019,70,Hombre,Si,Si,Si,5000,Algunas veces,Algunas veces,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,15,No,1,No,Nunca,Muy pocas veces,1,No,No,No,No,No,No,No,Si,Si,Si,No,No,No,No,No,No,Si,No,Si,Si,No,No,Si,No,No,No,No,No,No,Democráctico,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,Democráctico,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,"Si, alto",Positiva,Permanecen igual,0,0,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,No consulta,De fácil acceso,0.623685846310556,0.70878658957266,0.682035395741654,0.67
2019,70,Hombre,Si,Si,Si,120,No consulta,No consulta,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,0,No,0,No,Casi siempre,Muy pocas veces,2,No,No,No,No,No,No,No,Si,No,No,No,No,Si,No,No,No,Si,No,No,Si,No,No,No,No,No,No,No,No,No,Democráctico,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,Democráctico,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,"Si, medio",Positiva,Mejorado,0,0,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,No consulta,De utilidad para el trabajo en la comuna,0.730821219966746,0.678777294599138,0.722594773618615,0.71
